[17:02:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:02:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2854 for Minecraft 1.12.2 loading
[17:02:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_172, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_172
[17:02:06] [main/DEBUG] [FML]: Java classpath at launch is:
[17:02:06] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2854.jar
[17:02:06] [main/DEBUG] [FML]: Java library path at launch is:
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\system32
[17:02:06] [main/DEBUG] [FML]:     C:\Windows
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Windows Live\Shared
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\system32
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     
[17:02:06] [main/DEBUG] [FML]:     C:\Users\Talz\AppData\Local\Microsoft\WindowsApps
[17:02:06] [main/DEBUG] [FML]:     .
[17:02:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\Talz\Desktop\Server\RLCraft+Server+Pack+1.12.2+-+Beta+v2.8.2\libraries
[17:02:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[17:02:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 941 iceandfire:sheep_leggings net.minecraftforge.oredict.ShapedOreRecipe@1ef5d76e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 942 iceandfire:sheep_helmet net.minecraftforge.oredict.ShapedOreRecipe@72f17677
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 943 iceandfire:sheep_chestplate net.minecraftforge.oredict.ShapedOreRecipe@50d0fdb1
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 944 iceandfire:sheep_boots net.minecraftforge.oredict.ShapedOreRecipe@1319cdf5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 945 iceandfire:sea_serpent_arrow net.minecraftforge.oredict.ShapedOreRecipe@3f2f87d3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 946 iceandfire:sapphire_block_to_stones net.minecraft.item.crafting.ShapelessRecipes@3bbea766
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 947 iceandfire:sapphire_block net.minecraftforge.oredict.ShapelessOreRecipe@3fc67169
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 948 iceandfire:podium6 net.minecraftforge.oredict.ShapedOreRecipe@41abba58
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 949 iceandfire:podium5 net.minecraftforge.oredict.ShapedOreRecipe@41d0f41
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 950 iceandfire:podium4 net.minecraftforge.oredict.ShapedOreRecipe@1f31f3cd
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 951 iceandfire:podium3 net.minecraftforge.oredict.ShapedOreRecipe@7bf5f918
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 952 iceandfire:podium2 net.minecraftforge.oredict.ShapedOreRecipe@5a494f72
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 953 iceandfire:podium1 net.minecraftforge.oredict.ShapedOreRecipe@644bffaf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 954 iceandfire:myrmex_sword_venom_jungle net.minecraftforge.oredict.ShapedOreRecipe@2203ab3a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 955 iceandfire:myrmex_sword_venom_desert net.minecraftforge.oredict.ShapedOreRecipe@65d58d71
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 956 iceandfire:myrmex_sword_jungle net.minecraftforge.oredict.ShapedOreRecipe@77500030
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 957 iceandfire:myrmex_sword_desert net.minecraftforge.oredict.ShapedOreRecipe@30155e88
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 958 iceandfire:myrmex_staff_jungle net.minecraftforge.oredict.ShapedOreRecipe@7c4045ff
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 959 iceandfire:myrmex_staff_desert net.minecraftforge.oredict.ShapedOreRecipe@75a1931d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 960 iceandfire:myrmex_shovel_jungle net.minecraftforge.oredict.ShapedOreRecipe@1fde4ca2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 961 iceandfire:myrmex_shovel_desert net.minecraftforge.oredict.ShapedOreRecipe@7d7d6ee8
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 962 iceandfire:myrmex_resin_sticky_jungle net.minecraftforge.oredict.ShapelessOreRecipe@29b3f9f5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 963 iceandfire:myrmex_resin_sticky_desert net.minecraftforge.oredict.ShapelessOreRecipe@6ae5309a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 964 iceandfire:myrmex_resin_jungle net.minecraftforge.oredict.ShapedOreRecipe@558efa40
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 965 iceandfire:myrmex_resin_desert net.minecraftforge.oredict.ShapedOreRecipe@3e242a3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 966 iceandfire:myrmex_pickaxe_jungle net.minecraftforge.oredict.ShapedOreRecipe@4d2ef1a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 967 iceandfire:myrmex_pickaxe_desert net.minecraftforge.oredict.ShapedOreRecipe@191de34e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 968 iceandfire:myrmex_hoe_jungle net.minecraftforge.oredict.ShapedOreRecipe@1c4e5272
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 969 iceandfire:myrmex_hoe_desert net.minecraftforge.oredict.ShapedOreRecipe@53b32981
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 970 iceandfire:myrmex_cocoon_jungle net.minecraftforge.oredict.ShapedOreRecipe@550a4df0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 971 iceandfire:myrmex_cocoon_desert net.minecraftforge.oredict.ShapedOreRecipe@226b2226
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 972 iceandfire:myrmex_axe_jungle net.minecraftforge.oredict.ShapedOreRecipe@1da94fdd
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 973 iceandfire:myrmex_axe_desert net.minecraftforge.oredict.ShapedOreRecipe@6b971dcd
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 974 iceandfire:myrmex_armor_leggings_jungle net.minecraftforge.oredict.ShapedOreRecipe@59a661a3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 975 iceandfire:myrmex_armor_leggings_desert net.minecraftforge.oredict.ShapedOreRecipe@6301bb6c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 976 iceandfire:myrmex_armor_helmet_jungle net.minecraftforge.oredict.ShapedOreRecipe@70d0fb4c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 977 iceandfire:myrmex_armor_helmet_desert net.minecraftforge.oredict.ShapedOreRecipe@2d58c204
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 978 iceandfire:myrmex_armor_chestplate_jungle net.minecraftforge.oredict.ShapedOreRecipe@739afb79
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 979 iceandfire:myrmex_armor_chestplate_desert net.minecraftforge.oredict.ShapedOreRecipe@34a05734
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 980 iceandfire:myrmex_armor_boots_jungle net.minecraftforge.oredict.ShapedOreRecipe@3ffad3b0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 981 iceandfire:myrmex_armor_boots_desert net.minecraftforge.oredict.ShapedOreRecipe@f0e78f7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 982 iceandfire:mountain_troll_leather_leggings net.minecraftforge.oredict.ShapedOreRecipe@7d1fd538
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 983 iceandfire:mountain_troll_leather_helmet net.minecraftforge.oredict.ShapedOreRecipe@33c82b18
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 984 iceandfire:mountain_troll_leather_chestplate net.minecraftforge.oredict.ShapedOreRecipe@6014b581
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 985 iceandfire:mountain_troll_leather_boots net.minecraftforge.oredict.ShapedOreRecipe@676d7c23
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 986 iceandfire:lectern net.minecraftforge.oredict.ShapedOreRecipe@4adcd012
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 987 iceandfire:jar_empty net.minecraftforge.oredict.ShapedOreRecipe@13a8caf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 988 iceandfire:iron_hippogryph_armor net.minecraftforge.oredict.ShapedOreRecipe@590a18c9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 989 iceandfire:iron_dragon_armor_torso net.minecraftforge.oredict.ShapedOreRecipe@37492c4e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 990 iceandfire:iron_dragon_armor_tail net.minecraftforge.oredict.ShapedOreRecipe@349f2da2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 991 iceandfire:iron_dragon_armor_neck net.minecraftforge.oredict.ShapedOreRecipe@656de102
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 992 iceandfire:iron_dragon_armor_head net.minecraftforge.oredict.ShapedOreRecipe@256b9189
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 993 iceandfire:ice_sword net.minecraftforge.oredict.ShapelessOreRecipe@495cddee
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 994 iceandfire:hardened_myrmex_resin_jungle net.minecraftforge.oredict.ShapedOreRecipe@535cb190
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 995 iceandfire:hardened_myrmex_resin_desert net.minecraftforge.oredict.ShapedOreRecipe@dc997c2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 996 iceandfire:gold_pile net.minecraftforge.oredict.ShapelessOreRecipe@429af918
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 997 iceandfire:gold_hippogryph_armor net.minecraftforge.oredict.ShapedOreRecipe@52035a22
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 998 iceandfire:gold_dragon_armor_torso net.minecraftforge.oredict.ShapedOreRecipe@6ce38e95
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 999 iceandfire:gold_dragon_armor_tail net.minecraftforge.oredict.ShapedOreRecipe@46cbf2ee
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1000 iceandfire:gold_dragon_armor_neck net.minecraftforge.oredict.ShapedOreRecipe@e1e04d2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1001 iceandfire:gold_dragon_armor_head net.minecraftforge.oredict.ShapedOreRecipe@1456f53f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1002 iceandfire:frost_troll_leather_leggings net.minecraftforge.oredict.ShapedOreRecipe@1b6b8358
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1003 iceandfire:frost_troll_leather_helmet net.minecraftforge.oredict.ShapedOreRecipe@19b7460d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1004 iceandfire:frost_troll_leather_chestplate net.minecraftforge.oredict.ShapedOreRecipe@72f43b66
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1005 iceandfire:frost_troll_leather_boots net.minecraftforge.oredict.ShapedOreRecipe@2f2b0ad0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1006 iceandfire:frost_lily_mixture net.minecraftforge.oredict.ShapelessOreRecipe@17b3f93f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1007 iceandfire:forest_troll_leather_leggings net.minecraftforge.oredict.ShapedOreRecipe@7d47bf2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1008 iceandfire:forest_troll_leather_helmet net.minecraftforge.oredict.ShapedOreRecipe@14ca4939
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1009 iceandfire:forest_troll_leather_chestplate net.minecraftforge.oredict.ShapedOreRecipe@68204112
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1010 iceandfire:forest_troll_leather_boots net.minecraftforge.oredict.ShapedOreRecipe@20bf7978
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1011 iceandfire:fire_sword net.minecraftforge.oredict.ShapelessOreRecipe@18d8b1bb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1012 iceandfire:fire_lily_mixture net.minecraftforge.oredict.ShapelessOreRecipe@c950f0d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1013 iceandfire:earplugs net.minecraftforge.oredict.ShapelessOreRecipe@4e2c1eb9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1014 iceandfire:dragon_stick_ice_skull net.minecraftforge.oredict.ShapedOreRecipe@80cb4b4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1015 iceandfire:dragon_stick net.minecraftforge.oredict.ShapedOreRecipe@e6f9d0a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1016 iceandfire:dragon_ice_spikes net.minecraftforge.oredict.ShapedOreRecipe@3f1469b7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1017 iceandfire:dragon_horn net.minecraftforge.oredict.ShapedOreRecipe@74b07016
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1018 iceandfire:dragon_flute net.minecraftforge.oredict.ShapedOreRecipe@7a4e58d9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1019 iceandfire:dragonscale_white_leggings net.minecraftforge.oredict.ShapedOreRecipe@6ec3004
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1020 iceandfire:dragonscale_white_helmet net.minecraftforge.oredict.ShapedOreRecipe@6feed04a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1021 iceandfire:dragonscale_white_chestplate net.minecraftforge.oredict.ShapedOreRecipe@608fcfd7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1022 iceandfire:dragonscale_white_boots net.minecraftforge.oredict.ShapedOreRecipe@1a0d985
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1023 iceandfire:dragonscale_silver_leggings net.minecraftforge.oredict.ShapedOreRecipe@d3bce30
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1024 iceandfire:dragonscale_silver_helmet net.minecraftforge.oredict.ShapedOreRecipe@e49579b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1025 iceandfire:dragonscale_silver_chestplate net.minecraftforge.oredict.ShapedOreRecipe@177b1b34
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1026 iceandfire:dragonscale_silver_boots net.minecraftforge.oredict.ShapedOreRecipe@19064f6d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1027 iceandfire:dragonscale_sapphire_leggings net.minecraftforge.oredict.ShapedOreRecipe@2d0331ec
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1028 iceandfire:dragonscale_sapphire_helmet net.minecraftforge.oredict.ShapedOreRecipe@6e8a2f10
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1029 iceandfire:dragonscale_sapphire_chestplate net.minecraftforge.oredict.ShapedOreRecipe@1aa453d7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1030 iceandfire:dragonscale_sapphire_boots net.minecraftforge.oredict.ShapedOreRecipe@43912c54
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1031 iceandfire:dragonscale_red_leggings net.minecraftforge.oredict.ShapedOreRecipe@74125eb2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1032 iceandfire:dragonscale_red_helmet net.minecraftforge.oredict.ShapedOreRecipe@6765ae51
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1033 iceandfire:dragonscale_red_chestplate net.minecraftforge.oredict.ShapedOreRecipe@10a0e6e4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1034 iceandfire:dragonscale_red_boots net.minecraftforge.oredict.ShapedOreRecipe@7f63f119
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1035 iceandfire:dragonscale_green_leggings net.minecraftforge.oredict.ShapedOreRecipe@41e8e585
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1036 iceandfire:dragonscale_green_helmet net.minecraftforge.oredict.ShapedOreRecipe@122f793d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1037 iceandfire:dragonscale_green_chestplate net.minecraftforge.oredict.ShapedOreRecipe@572d8fd3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1038 iceandfire:dragonscale_green_boots net.minecraftforge.oredict.ShapedOreRecipe@533ed2db
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1039 iceandfire:dragonscale_gray_leggings net.minecraftforge.oredict.ShapedOreRecipe@7879c38d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1040 iceandfire:dragonscale_gray_helmet net.minecraftforge.oredict.ShapedOreRecipe@2d674dec
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1041 iceandfire:dragonscale_gray_chestplate net.minecraftforge.oredict.ShapedOreRecipe@403a8697
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1042 iceandfire:dragonscale_gray_boots net.minecraftforge.oredict.ShapedOreRecipe@5302086f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1043 iceandfire:dragonscale_bronze_leggings net.minecraftforge.oredict.ShapedOreRecipe@386653be
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1044 iceandfire:dragonscale_bronze_helmet net.minecraftforge.oredict.ShapedOreRecipe@169433a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1045 iceandfire:dragonscale_bronze_chestplate net.minecraftforge.oredict.ShapedOreRecipe@1c2ee6ed
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1046 iceandfire:dragonscale_bronze_boots net.minecraftforge.oredict.ShapedOreRecipe@3be792fa
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1047 iceandfire:dragonscale_blue_leggings net.minecraftforge.oredict.ShapedOreRecipe@11fe12d2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1048 iceandfire:dragonscale_blue_helmet net.minecraftforge.oredict.ShapedOreRecipe@17ae3ba7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1049 iceandfire:dragonscale_blue_chestplate net.minecraftforge.oredict.ShapedOreRecipe@4e4298a3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1050 iceandfire:dragonscale_blue_boots net.minecraftforge.oredict.ShapedOreRecipe@597fb8d9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1051 iceandfire:dragonmeal_alternate2 net.minecraftforge.oredict.ShapedOreRecipe@f8a2f54
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1052 iceandfire:dragonmeal_alternate net.minecraftforge.oredict.ShapedOreRecipe@643e83b3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1053 iceandfire:dragonmeal net.minecraftforge.oredict.ShapedOreRecipe@784ae0c9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1054 iceandfire:dragonbone_sword net.minecraftforge.oredict.ShapedOreRecipe@47a3bca6
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1055 iceandfire:dragonbone_shovel net.minecraftforge.oredict.ShapedOreRecipe@6b22342e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1056 iceandfire:dragonbone_pickaxe net.minecraftforge.oredict.ShapedOreRecipe@265743bb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1057 iceandfire:dragonbone_hoe net.minecraftforge.oredict.ShapedOreRecipe@4402b1c9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1058 iceandfire:dragonbone_bow net.minecraftforge.oredict.ShapedOreRecipe@7699bccc
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1059 iceandfire:dragonbone_axe net.minecraftforge.oredict.ShapedOreRecipe@3477dfa8
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1060 iceandfire:dragonbone_arrow net.minecraftforge.oredict.ShapelessOreRecipe@7ad05f49
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1061 iceandfire:diamond_hippogryph_armor net.minecraftforge.oredict.ShapedOreRecipe@29584109
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1062 iceandfire:diamond_dragon_armor_torso net.minecraftforge.oredict.ShapedOreRecipe@41a1a406
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1063 iceandfire:diamond_dragon_armor_tail net.minecraftforge.oredict.ShapedOreRecipe@60ed0136
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1064 iceandfire:diamond_dragon_armor_neck net.minecraftforge.oredict.ShapedOreRecipe@3fc482b9
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1065 iceandfire:diamond_dragon_armor_head net.minecraftforge.oredict.ShapedOreRecipe@d328c5b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1066 iceandfire:deathworm_yellow_leggings net.minecraftforge.oredict.ShapedOreRecipe@79838f29
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1067 iceandfire:deathworm_yellow_helmet net.minecraftforge.oredict.ShapedOreRecipe@2bac93e7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1068 iceandfire:deathworm_yellow_chestplate net.minecraftforge.oredict.ShapedOreRecipe@273bc4ce
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1069 iceandfire:deathworm_yellow_boots net.minecraftforge.oredict.ShapedOreRecipe@1c6c05e1
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1070 iceandfire:deathworm_white_leggings net.minecraftforge.oredict.ShapedOreRecipe@587a207f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1071 iceandfire:deathworm_white_helmet net.minecraftforge.oredict.ShapedOreRecipe@1a3ad13a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1072 iceandfire:deathworm_white_chestplate net.minecraftforge.oredict.ShapedOreRecipe@62eb1c78
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1073 iceandfire:deathworm_white_boots net.minecraftforge.oredict.ShapedOreRecipe@290d7ea5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1074 iceandfire:deathworm_red_leggings net.minecraftforge.oredict.ShapedOreRecipe@2c2daa2f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1075 iceandfire:deathworm_red_helmet net.minecraftforge.oredict.ShapedOreRecipe@662c3bcc
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1076 iceandfire:deathworm_red_chestplate net.minecraftforge.oredict.ShapedOreRecipe@49c98c65
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1077 iceandfire:deathworm_red_boots net.minecraftforge.oredict.ShapedOreRecipe@513bc611
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1078 iceandfire:blindfold net.minecraftforge.oredict.ShapedOreRecipe@13d64c4d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1079 iceandfire:bestiary net.minecraftforge.oredict.ShapelessOreRecipe@81d92fc
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1080 iceandfire:amphithere_arrow net.minecraftforge.oredict.ShapedOreRecipe@27d707bb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1081 iceandfire:ambrosia net.minecraftforge.oredict.ShapelessOreRecipe@6293c4f0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1082 levelup2:respec_book net.minecraftforge.oredict.ShapedOreRecipe@66ec3e36
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1083 lycanitesmobs:planttreat net.minecraftforge.oredict.ShapedOreRecipe@dad938e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1084 lycanitesmobs:demoniclightningscepter net.minecraftforge.oredict.ShapedOreRecipe@6efdcb0a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1085 lycanitesmobs:explorersrisotto net.minecraftforge.oredict.ShapelessOreRecipe@675a8e0d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1086 lycanitesmobs:lapisfishandchips net.minecraftforge.oredict.ShapelessOreRecipe@18562948
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1087 lycanitesmobs:desertstone_stairs_alt net.minecraftforge.oredict.ShapedOreRecipe@466a5327
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1088 lycanitesmobs:aberrantstonebrick_slab_0 net.minecraftforge.oredict.ShapedOreRecipe@63874d0a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1089 lycanitesmobs:waterjetscepter net.minecraftforge.oredict.ShapedOreRecipe@5b626c2a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1090 lycanitesmobs:demonstone net.minecraftforge.oredict.ShapelessOreRecipe@256a1bca
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1091 lycanitesmobs:bloodsummoningstaff net.minecraftforge.oredict.ShapedOreRecipe@320db86d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1092 lycanitesmobs:mycelium net.minecraftforge.oredict.ShapelessOreRecipe@2b4ee0f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1093 lycanitesmobs:soulcubeaberrant net.minecraftforge.oredict.ShapedOreRecipe@570b639a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1094 lycanitesmobs:caecilian_ramen net.minecraftforge.oredict.ShapelessOreRecipe@1e7cc773
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1095 lycanitesmobs:bucketmoglava net.minecraftforge.oredict.ShapelessOreRecipe@5dd2ab47
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1096 lycanitesmobs:shadowstone_stairs_alt net.minecraftforge.oredict.ShapedOreRecipe@9aec56e
